transaction_id,order_date,store_id,product_id,quantity,unit_price_eur,discount_pct,revenue_eur,payment_method
TX002292,2024-01-18,ST006,PR0029,3,5.68,0,17.04,cash
TX002293,2024-10-17,ST006,PR0028,9,2.04,0,18.36,pin
TX002294,2024-12-15,ST004,PR0016,9,6.0,0,54.0,app
TX002295,2024-08-30,ST010,PR0012,9,7.8,0,70.2,app
TX002296,2024-03-11,ST007,PR0015,2,6.54,0.1,11.77,pin
TX002297,2024-10-18,ST005,PR0005,2,1.55,0.15,2.63,pin
TX002298,2024-03-01,ST010,PR0008,8,1.44,0,11.52,app
TX002299,2024-06-18,ST005,PR0008,1,1.44,0,1.44,cash
TX002300,2024-12-26,ST005,PR0003,6,6.51,0,39.06,pin
TX002301,2024-09-30,ST010,PR0008,10,1.44,0.15,12.24,app
TX002302,2024-06-08,ST009,PR0020,7,4.08,0,28.56,pin
TX002303,2024-10-25,ST001,PR0030,8,5.68,0,45.44,pin
TX002304,2024-06-22,ST006,PR0009,7,8.05,0,56.35,pin
TX002305,2024-03-12,ST006,PR0018,4,2.59,0.2,8.29,pin
TX002306,2024-04-30,ST010,PR0003,8,6.51,0.15,44.27,pin
TX002307,2024-06-26,ST010,PR0014,2,3.83,0.15,6.51,pin
TX002308,2024-10-09,ST001,PR0005,8,1.55,0,12.4,pin
TX002309,2024-01-19,ST006,PR0017,8,4.58,0,36.64,cash
TX002310,2024-09-01,ST001,PR0026,5,2.59,0,12.95,pin
TX002311,2024-01-14,ST007,PR0018,4,2.59,0.15,8.81,pin
TX002312,2024-10-09,ST007,PR0002,8,3.07,0.1,22.1,pin
TX002313,2024-08-08,ST002,PR0018,7,2.59,0,18.13,cash
TX002314,2024-03-01,ST006,PR0029,10,5.68,0,56.8,pin
TX002315,2024-06-24,ST004,PR0030,7,5.68,0,39.76,pin
TX002316,2024-02-17,ST007,PR0001,10,4.23,0,42.3,app
TX002317,2024-10-17,ST004,PR0026,1,2.59,0,2.59,pin
TX002318,2024-02-09,ST003,PR0005,1,1.55,0.1,1.4,pin
TX002319,2024-01-23,ST004,PR0012,6,7.8,0.15,39.78,pin
TX002320,2024-03-07,ST002,PR0013,10,3.07,0.1,27.63,pin
TX002321,2024-02-09,ST008,PR0018,5,2.59,0,12.95,pin
TX002322,2024-04-22,ST006,PR0023,8,1.96,0,15.68,app
TX002323,2024-05-29,ST006,PR0017,4,4.58,0,18.32,app
TX002324,2024-09-14,ST007,PR0002,2,3.07,0,6.14,app
TX002325,2024-09-05,ST003,PR0003,5,6.51,0,32.55,app
TX002326,2024-04-28,ST004,PR0024,5,6.9,0.15,29.32,pin
TX002327,2024-07-09,ST008,PR0002,3,3.07,0,9.21,cash
TX002328,2024-02-28,ST005,PR0016,1,6.0,0,6.0,pin
TX002329,2024-10-28,ST001,PR0010,7,2.37,0,16.59,pin
TX002330,2024-11-08,ST007,PR0016,7,6.0,0,42.0,cash
TX002331,2024-08-15,ST007,PR0008,1,1.44,0,1.44,pin
TX002332,2024-12-03,ST005,PR0018,7,2.59,0,18.13,pin
TX002333,2024-10-04,ST010,PR0030,6,5.68,0,34.08,pin
TX002334,2024-05-14,ST006,PR0007,10,6.77,0,67.7,app
TX002335,2024-08-10,ST001,PR0026,7,2.59,0.2,14.5,pin
TX002336,2024-10-10,ST005,PR0024,7,6.9,0.2,38.64,app
TX002337,2024-08-25,ST010,PR0019,7,2.67,0.2,14.95,app
TX002338,2024-05-13,ST004,PR0013,3,3.07,0.1,8.29,pin
TX002339,2024-01-08,ST005,PR0026,5,2.59,0.2,10.36,pin
TX002340,2024-05-07,ST010,PR0010,9,2.37,0,21.33,cash
TX002341,2024-01-20,ST005,PR0009,10,8.05,0,80.5,pin
TX002342,2024-11-30,ST005,PR0001,10,4.23,0,42.3,app
TX002343,2024-12-04,ST003,PR0027,6,4.84,0,29.04,cash
TX002344,2024-08-24,ST008,PR0015,1,6.54,0,6.54,pin
TX002345,2024-07-02,ST004,PR0021,8,8.28,0.15,56.3,cash
TX002346,2024-01-30,ST010,PR0003,10,6.51,0,65.1,app
TX002347,2024-06-09,ST005,PR0015,2,6.54,0,13.08,pin
TX002348,2024-05-12,ST003,PR0005,8,1.55,0,12.4,pin
TX002349,2024-11-12,ST001,PR0008,1,1.44,0,1.44,pin
TX002350,2024-12-16,ST010,PR0028,9,2.04,0.1,16.52,pin
TX002351,2024-01-22,ST001,PR0023,9,1.96,0,17.64,pin
TX002352,2024-05-11,ST009,PR0022,1,6.16,0,6.16,pin
TX002353,2024-11-03,ST002,PR0012,4,7.8,0,31.2,app
TX002354,2024-08-15,ST004,PR0017,2,4.58,0,9.16,pin
TX002355,2024-06-15,ST007,PR0012,10,7.8,0.2,62.4,pin
TX002356,2024-11-24,ST003,PR0029,7,5.68,0,39.76,pin
TX002357,2024-06-16,ST006,PR0026,10,2.59,0,25.9,cash
TX002358,2024-11-29,ST010,PR0016,6,6.0,0,36.0,pin
TX002359,2024-03-23,ST003,PR0002,6,3.07,0,18.42,app
TX002360,2024-01-14,ST006,PR0020,2,4.08,0,8.16,app
TX002361,2024-09-17,ST004,PR0023,10,1.96,0,19.6,cash
TX002362,2024-10-25,ST003,PR0022,1,6.16,0.2,4.93,cash
TX002363,2024-11-28,ST010,PR0003,2,6.51,0,13.02,app
TX002364,2024-10-21,ST009,PR0024,9,6.9,0.1,55.89,pin
TX002365,2024-09-27,ST009,PR0020,1,4.08,0.1,3.67,app
TX002366,2024-08-13,ST010,PR0009,6,8.05,0,48.3,pin
TX002367,2024-05-04,ST004,PR0008,6,1.44,0,8.64,cash
TX002368,2024-06-10,ST008,PR0023,2,1.96,0,3.92,cash
TX002369,2024-07-04,ST009,PR0012,2,7.8,0.15,13.26,pin
TX002370,2024-07-04,ST008,PR0020,8,4.08,0,32.64,cash
TX002371,2024-04-27,ST009,PR0027,10,4.84,0,48.4,pin
TX002372,2024-07-27,ST010,PR0022,10,6.16,0,61.6,pin
TX002373,2024-05-26,ST002,PR0011,6,6.21,0,37.26,cash
TX002374,2024-08-03,ST008,PR0005,9,1.55,0.15,11.86,pin
TX002375,2024-04-02,ST002,PR0001,8,4.23,0,33.84,cash
TX002376,2024-05-14,ST002,PR0023,9,1.96,0.1,15.88,pin
TX002377,2024-01-18,ST003,PR0001,7,4.23,0.2,23.69,pin
TX002378,2024-03-08,ST007,PR0028,9,2.04,0.15,15.61,cash
TX002379,2024-06-30,ST009,PR0013,3,3.07,0.2,7.37,pin
TX002380,2024-12-30,ST006,PR0004,5,2.06,0,10.3,app
TX002381,2024-11-07,ST001,PR0004,10,2.06,0.2,16.48,pin
TX002382,2024-06-30,ST008,PR0030,8,5.68,0.1,40.9,cash
TX002383,2024-05-28,ST003,PR0023,8,1.96,0,15.68,app
TX002384,2024-09-17,ST010,PR0005,2,1.55,0,3.1,app
TX002385,2024-07-08,ST008,PR0013,8,3.07,0,24.56,pin
TX002386,2024-09-17,ST004,PR0009,10,8.05,0,80.5,pin
TX002387,2024-09-09,ST009,PR0002,6,3.07,0.15,15.66,app
TX002388,2024-10-23,ST005,PR0028,9,2.04,0.1,16.52,pin
TX002389,2024-07-15,ST003,PR0025,6,4.3,0,25.8,pin
TX002390,2024-04-17,ST010,PR0017,7,4.58,0,32.06,app
TX002391,2024-06-09,ST003,PR0012,2,7.8,0,15.6,pin
TX002392,2024-05-27,ST004,PR0016,5,6.0,0.1,27.0,pin
TX002393,2024-05-27,ST004,PR0020,5,4.08,0,20.4,pin
TX002394,2024-03-13,ST009,PR0007,2,6.77,0.15,11.51,pin
TX002395,2024-01-15,ST009,PR0029,10,5.68,0,56.8,app
TX002396,2024-04-09,ST006,PR0016,1,6.0,0,6.0,pin
TX002397,2024-05-24,ST008,PR0014,10,3.83,0.2,30.64,app
TX002398,2024-03-05,ST002,PR0010,8,2.37,0,18.96,cash
TX002399,2024-08-09,ST003,PR0009,8,8.05,0,64.4,pin
TX002400,2024-12-08,ST004,PR0012,2,7.8,0,15.6,pin
TX002401,2024-06-16,ST005,PR0017,3,4.58,0,13.74,cash
TX002402,2024-11-18,ST006,PR0022,9,6.16,0,55.44,pin
TX002403,2024-08-09,ST009,PR0030,2,5.68,0.2,9.09,pin
TX002404,2024-04-07,ST001,PR0022,9,6.16,0.2,44.35,pin
TX002405,2024-05-05,ST004,PR0019,3,2.67,0.1,7.21,pin
TX002406,2024-05-15,ST003,PR0005,8,1.55,0.1,11.16,cash
TX002407,2024-05-24,ST002,PR0007,3,6.77,0.2,16.25,app
TX002408,2024-04-19,ST008,PR0014,1,3.83,0,3.83,app
TX002409,2024-11-08,ST001,PR0023,4,1.96,0,7.84,cash
TX002410,2024-12-18,ST010,PR0020,5,4.08,0.1,18.36,pin
TX002411,2024-11-22,ST003,PR0016,6,6.0,0.15,30.6,pin
TX002412,2024-04-28,ST008,PR0022,5,6.16,0.1,27.72,cash
TX002413,2024-11-02,ST005,PR0018,6,2.59,0.1,13.99,pin
TX002414,2024-04-22,ST007,PR0029,2,5.68,0,11.36,cash
TX002415,2024-06-15,ST002,PR0022,4,6.16,0.1,22.18,pin
TX002416,2024-08-25,ST006,PR0022,6,6.16,0,36.96,cash
TX002417,2024-12-26,ST008,PR0025,3,4.3,0.1,11.61,app
TX002418,2024-07-29,ST005,PR0001,4,4.23,0,16.92,app
TX002419,2024-04-20,ST006,PR0002,7,3.07,0.15,18.27,pin
TX002420,2024-12-11,ST008,PR0014,6,3.83,0.1,20.68,cash
TX002421,2024-07-23,ST005,PR0030,5,5.68,0,28.4,cash
TX002422,2024-04-22,ST005,PR0021,6,8.28,0,49.68,cash
TX002423,2024-07-28,ST009,PR0019,4,2.67,0,10.68,pin
TX002424,2024-11-16,ST006,PR0020,2,4.08,0.15,6.94,pin
TX002425,2024-11-05,ST001,PR0001,9,4.23,0.2,30.46,cash
TX002426,2024-02-16,ST009,PR0030,6,5.68,0,34.08,pin
TX002427,2024-12-01,ST006,PR0017,1,4.58,0,4.58,app
TX002428,2024-04-11,ST007,PR0027,3,4.84,0.15,12.34,pin
TX002429,2024-05-28,ST006,PR0030,3,5.68,0,17.04,cash
TX002430,2024-04-20,ST001,PR0024,9,6.9,0,62.1,pin
TX002431,2024-01-11,ST007,PR0004,9,2.06,0.15,15.76,cash
TX002432,2024-01-22,ST001,PR0010,3,2.37,0,7.11,pin
TX002433,2024-11-19,ST002,PR0002,4,3.07,0,12.28,cash
TX002434,2024-12-01,ST005,PR0005,7,1.55,0.2,8.68,pin
TX002435,2024-02-09,ST007,PR0017,2,4.58,0.2,7.33,pin
TX002436,2024-01-08,ST002,PR0020,9,4.08,0,36.72,app
TX002437,2024-07-19,ST005,PR0027,4,4.84,0.15,16.46,pin
TX002438,2024-08-05,ST005,PR0024,9,6.9,0,62.1,pin
TX002439,2024-08-22,ST010,PR0004,4,2.06,0,8.24,cash
TX002440,2024-07-11,ST004,PR0014,5,3.83,0,19.15,cash
TX002441,2024-10-14,ST009,PR0016,5,6.0,0,30.0,app
TX002442,2024-05-05,ST007,PR0001,7,4.23,0.1,26.65,pin
TX002443,2024-10-06,ST010,PR0015,2,6.54,0,13.08,pin
TX002444,2024-07-22,ST008,PR0015,4,6.54,0,26.16,app
TX002445,2024-02-25,ST002,PR0011,5,6.21,0,31.05,pin
TX002446,2024-10-14,ST010,PR0007,3,6.77,0.1,18.28,pin
TX002447,2024-02-12,ST008,PR0013,3,3.07,0.15,7.83,app
TX002448,2024-10-17,ST005,PR0002,4,3.07,0.1,11.05,cash
TX002449,2024-06-08,ST001,PR0027,6,4.84,0,29.04,pin
TX002450,2024-12-18,ST001,PR0020,10,4.08,0.1,36.72,pin
TX002451,2024-12-19,ST008,PR0025,4,4.3,0.15,14.62,app
TX002452,2024-09-12,ST006,PR0021,6,8.28,0,49.68,cash
TX002453,2024-12-28,ST002,PR0017,8,4.58,0.15,31.14,pin
TX002454,2024-08-05,ST001,PR0013,2,3.07,0,6.14,pin
TX002455,2024-09-23,ST008,PR0006,2,7.74,0,15.48,pin
TX002456,2024-01-20,ST009,PR0016,7,6.0,0,42.0,cash
TX002457,2024-03-12,ST001,PR0014,9,3.83,0.1,31.02,pin
TX002458,2024-03-01,ST005,PR0010,7,2.37,0.2,13.27,app
TX002459,2024-06-14,ST010,PR0029,10,5.68,0,56.8,pin
TX002460,2024-03-13,ST004,PR0017,5,4.58,0.2,18.32,app
TX002461,2024-12-31,ST005,PR0017,6,4.58,0.15,23.36,cash
TX002462,2024-08-24,ST003,PR0030,4,5.68,0,22.72,pin
TX002463,2024-09-25,ST007,PR0001,8,4.23,0,33.84,pin
TX002464,2024-03-17,ST005,PR0003,8,6.51,0,52.08,pin
TX002465,2024-04-12,ST006,PR0018,2,2.59,0.1,4.66,pin
TX002466,2024-02-01,ST003,PR0015,10,6.54,0.15,55.59,pin
TX002467,2024-06-28,ST006,PR0029,9,5.68,0,51.12,pin
TX002468,2024-04-08,ST010,PR0010,5,2.37,0.1,10.67,pin
TX002469,2024-07-07,ST005,PR0025,10,4.3,0.1,38.7,app
TX002470,2024-10-04,ST003,PR0003,4,6.51,0.15,22.13,pin
TX002471,2024-04-20,ST010,PR0006,5,7.74,0,38.7,pin
TX002472,2024-03-05,ST007,PR0019,9,2.67,0.2,19.22,pin
TX002473,2024-10-21,ST010,PR0020,10,4.08,0,40.8,cash
TX002474,2024-04-17,ST004,PR0001,3,4.23,0,12.69,pin
TX002475,2024-11-10,ST008,PR0005,3,1.55,0,4.65,pin
TX002476,2024-06-14,ST003,PR0029,2,5.68,0,11.36,app
TX002477,2024-08-13,ST006,PR0022,7,6.16,0.1,38.81,pin
TX002478,2024-09-13,ST007,PR0008,2,1.44,0.15,2.45,cash
TX002479,2024-07-16,ST009,PR0012,8,7.8,0,62.4,pin
TX002480,2024-09-28,ST004,PR0029,2,5.68,0.15,9.66,pin
TX002481,2024-11-20,ST007,PR0023,5,1.96,0,9.8,app
TX002482,2024-08-14,ST002,PR0023,8,1.96,0,15.68,app
TX002483,2024-08-10,ST006,PR0006,6,7.74,0,46.44,cash
TX002484,2024-12-09,ST004,PR0024,6,6.9,0.1,37.26,app
TX002485,2024-10-13,ST003,PR0013,4,3.07,0,12.28,pin
TX002486,2024-04-10,ST004,PR0012,8,7.8,0.15,53.04,pin
TX002487,2024-10-27,ST006,PR0011,5,6.21,0,31.05,pin
TX002488,2024-09-14,ST001,PR0020,1,4.08,0,4.08,pin
TX002489,2024-11-24,ST005,PR0013,8,3.07,0,24.56,pin
TX002490,2024-11-16,ST008,PR0019,1,2.67,0,2.67,app
TX002491,2024-11-19,ST008,PR0016,8,6.0,0,48.0,app
TX002492,2024-02-23,ST010,PR0012,1,7.8,0,7.8,pin
TX002493,2024-12-27,ST002,PR0028,3,2.04,0,6.12,cash
TX002494,2024-03-02,ST001,PR0015,1,6.54,0.2,5.23,pin
TX002495,2024-02-19,ST010,PR0009,9,8.05,0,72.45,pin
TX002496,2024-06-19,ST003,PR0029,6,5.68,0.2,27.26,app
TX002497,2024-07-06,ST007,PR0001,9,4.23,0.2,30.46,cash
TX002498,2024-12-07,ST009,PR0003,1,6.51,0,6.51,pin
TX002499,2024-05-16,ST001,PR0006,2,7.74,0.1,13.93,pin
TX002500,2024-11-07,ST007,PR0023,4,1.96,0.15,6.66,pin
TX002501,2024-11-21,ST009,PR0010,1,2.37,0,2.37,pin
TX002502,2024-03-01,ST002,PR0015,6,6.54,0.15,33.35,app
TX002503,2024-08-25,ST003,PR0004,2,2.06,0,4.12,pin
TX002504,2024-04-05,ST001,PR0019,6,2.67,0.2,12.82,pin
TX002505,2024-01-06,ST008,PR0021,4,8.28,0,33.12,pin
TX002506,2024-05-06,ST004,PR0027,5,4.84,0.2,19.36,pin
TX002507,2024-06-07,ST005,PR0013,1,3.07,0.2,2.46,pin
TX002508,2024-05-22,ST007,PR0019,3,2.67,0,8.01,pin
TX002509,2024-04-06,ST003,PR0029,5,5.68,0,28.4,pin
TX002510,2024-05-12,ST008,PR0009,8,8.05,0,64.4,pin
TX002511,2024-10-23,ST009,PR0012,6,7.8,0.2,37.44,cash
TX002512,2024-11-19,ST007,PR0002,3,3.07,0.15,7.83,pin
TX002513,2024-10-02,ST007,PR0007,10,6.77,0.2,54.16,pin
TX002514,2024-11-26,ST009,PR0007,5,6.77,0,33.85,app
TX002515,2024-05-17,ST005,PR0017,2,4.58,0,9.16,pin
TX002516,2024-08-27,ST009,PR0002,5,3.07,0,15.35,pin
TX002517,2024-08-31,ST006,PR0015,3,6.54,0.15,16.68,pin
TX002518,2024-10-15,ST001,PR0022,7,6.16,0.15,36.65,pin
TX002519,2024-12-25,ST001,PR0021,2,8.28,0,16.56,pin
TX002520,2024-08-03,ST002,PR0011,8,6.21,0,49.68,pin
TX002521,2024-07-02,ST009,PR0006,5,7.74,0.1,34.83,pin
TX002522,2024-01-12,ST008,PR0026,8,2.59,0.15,17.61,app
TX002523,2024-10-21,ST008,PR0024,7,6.9,0.1,43.47,pin
TX002524,2024-05-09,ST008,PR0020,6,4.08,0,24.48,cash
TX002525,2024-06-02,ST009,PR0030,1,5.68,0,5.68,pin
TX002526,2024-08-03,ST010,PR0025,7,4.3,0,30.1,cash
TX002527,2024-10-30,ST003,PR0006,1,7.74,0.15,6.58,pin
TX002528,2024-11-01,ST003,PR0007,9,6.77,0.15,51.79,pin
TX002529,2024-12-05,ST002,PR0026,6,2.59,0,15.54,pin
TX002530,2024-03-13,ST003,PR0015,6,6.54,0.1,35.32,cash
TX002531,2024-01-01,ST005,PR0007,3,6.77,0,20.31,pin
TX002532,2024-02-11,ST007,PR0008,3,1.44,0,4.32,pin
TX002533,2024-05-05,ST006,PR0022,3,6.16,0.15,15.71,pin
TX002534,2024-09-01,ST008,PR0012,3,7.8,0,23.4,app
TX002535,2024-12-17,ST008,PR0023,7,1.96,0,13.72,cash
TX002536,2024-08-25,ST007,PR0025,4,4.3,0,17.2,pin
TX002537,2024-06-11,ST005,PR0013,3,3.07,0,9.21,cash
TX002538,2024-11-01,ST006,PR0018,7,2.59,0,18.13,cash
TX002539,2024-12-08,ST010,PR0001,10,4.23,0,42.3,pin
TX002540,2024-04-30,ST009,PR0012,6,7.8,0,46.8,pin
TX002541,2024-11-08,ST002,PR0025,10,4.3,0.1,38.7,pin
TX002542,2024-03-11,ST004,PR0007,8,6.77,0,54.16,pin
TX002543,2024-08-10,ST003,PR0011,2,6.21,0.1,11.18,cash
TX002544,2024-03-18,ST008,PR0010,5,2.37,0.1,10.67,pin
TX002545,2024-05-13,ST007,PR0006,7,7.74,0,54.18,app
TX002546,2024-02-24,ST006,PR0026,8,2.59,0,20.72,pin
TX002547,2024-12-01,ST003,PR0026,7,2.59,0,18.13,pin
TX002548,2024-03-06,ST008,PR0017,10,4.58,0.1,41.22,pin
TX002549,2024-09-05,ST005,PR0014,7,3.83,0,26.81,cash
TX002550,2024-05-12,ST009,PR0020,2,4.08,0.1,7.34,pin
TX002551,2024-08-30,ST006,PR0028,6,2.04,0.15,10.4,pin
TX002552,2024-04-01,ST002,PR0018,7,2.59,0.1,16.32,pin
TX002553,2024-01-04,ST010,PR0030,6,5.68,0.2,27.26,pin
TX002554,2024-04-11,ST008,PR0027,9,4.84,0.15,37.03,cash
TX002555,2024-01-25,ST002,PR0010,8,2.37,0,18.96,cash
TX002556,2024-08-23,ST006,PR0002,6,3.07,0.15,15.66,pin
TX002557,2024-08-05,ST001,PR0022,6,6.16,0,36.96,app
TX002558,2024-05-16,ST007,PR0010,3,2.37,0,7.11,pin
TX002559,2024-08-16,ST001,PR0010,6,2.37,0.2,11.38,app
TX002560,2024-02-27,ST009,PR0024,6,6.9,0,41.4,cash
TX002561,2024-05-07,ST002,PR0003,3,6.51,0.15,16.6,pin
TX002562,2024-03-15,ST006,PR0014,8,3.83,0,30.64,cash
TX002563,2024-12-18,ST009,PR0008,10,1.44,0.2,11.52,app
TX002564,2024-08-22,ST006,PR0003,1,6.51,0,6.51,pin
TX002565,2024-03-16,ST002,PR0024,10,6.9,0.2,55.2,cash
TX002566,2024-09-19,ST005,PR0011,2,6.21,0.2,9.94,cash
TX002567,2024-07-24,ST005,PR0006,1,7.74,0.2,6.19,pin
TX002568,2024-08-09,ST010,PR0026,2,2.59,0,5.18,pin
TX002569,2024-06-04,ST004,PR0017,10,4.58,0.15,38.93,pin
TX002570,2024-07-10,ST007,PR0016,10,6.0,0,60.0,pin
TX002571,2024-12-18,ST001,PR0009,3,8.05,0.15,20.53,app
TX002572,2024-07-23,ST005,PR0022,3,6.16,0,18.48,pin
TX002573,2024-07-27,ST003,PR0001,4,4.23,0.1,15.23,pin
TX002574,2024-05-16,ST006,PR0020,8,4.08,0.2,26.11,pin
TX002575,2024-04-23,ST006,PR0001,4,4.23,0.2,13.54,pin
TX002576,2024-02-02,ST010,PR0010,10,2.37,0.2,18.96,cash
TX002577,2024-10-28,ST006,PR0021,7,8.28,0.15,49.27,app
TX002578,2024-07-18,ST001,PR0030,8,5.68,0.15,38.62,pin
TX002579,2024-06-23,ST003,PR0012,6,7.8,0.1,42.12,cash
TX002580,2024-09-12,ST003,PR0018,4,2.59,0.2,8.29,cash
TX002581,2024-05-10,ST010,PR0002,7,3.07,0.2,17.19,pin
TX002582,2024-11-19,ST002,PR0018,8,2.59,0,20.72,pin
TX002583,2024-09-28,ST006,PR0010,6,2.37,0,14.22,cash
TX002584,2024-12-11,ST010,PR0001,8,4.23,0,33.84,app
TX002585,2024-03-26,ST007,PR0012,10,7.8,0.15,66.3,cash
TX002586,2024-01-12,ST008,PR0018,5,2.59,0.2,10.36,pin
TX002587,2024-07-11,ST010,PR0005,9,1.55,0.1,12.56,pin
TX002588,2024-02-19,ST002,PR0007,7,6.77,0,47.39,app
TX002589,2024-05-28,ST007,PR0028,3,2.04,0,6.12,app
TX002590,2024-07-28,ST007,PR0025,6,4.3,0,25.8,app
TX002591,2024-05-22,ST002,PR0025,6,4.3,0,25.8,pin
TX002592,2024-09-14,ST004,PR0018,9,2.59,0.1,20.98,cash
TX002593,2024-09-10,ST003,PR0010,8,2.37,0.1,17.06,pin
TX002594,2024-07-23,ST006,PR0001,5,4.23,0.15,17.98,cash
TX002595,2024-12-01,ST007,PR0022,3,6.16,0,18.48,app
TX002596,2024-11-30,ST004,PR0014,7,3.83,0.1,24.13,pin
TX002597,2024-11-12,ST010,PR0005,4,1.55,0.15,5.27,app
TX002598,2024-02-11,ST007,PR0019,10,2.67,0.2,21.36,pin
TX002599,2024-06-15,ST010,PR0008,10,1.44,0,14.4,cash
TX002600,2024-12-16,ST010,PR0012,2,7.8,0,15.6,cash
TX002601,2024-10-09,ST003,PR0028,9,2.04,0,18.36,cash
TX002602,2024-07-07,ST004,PR0006,4,7.74,0.1,27.86,pin
TX002603,2024-03-08,ST004,PR0003,5,6.51,0,32.55,app
TX002604,2024-08-24,ST010,PR0008,8,1.44,0.2,9.22,cash
TX002605,2024-05-03,ST002,PR0015,3,6.54,0.15,16.68,app
TX002606,2024-06-18,ST002,PR0008,3,1.44,0.1,3.89,pin
TX002607,2024-01-17,ST008,PR0028,7,2.04,0.15,12.14,cash
TX002608,2024-02-06,ST009,PR0009,7,8.05,0.2,45.08,pin
TX002609,2024-11-06,ST008,PR0023,9,1.96,0,17.64,cash
TX002610,2024-01-31,ST001,PR0026,5,2.59,0.1,11.65,pin
TX002611,2024-07-23,ST008,PR0021,9,8.28,0.2,59.62,cash
TX002612,2024-03-04,ST010,PR0005,2,1.55,0,3.1,pin
TX002613,2024-03-27,ST006,PR0014,6,3.83,0.2,18.38,pin
TX002614,2024-05-04,ST002,PR0007,8,6.77,0,54.16,pin
TX002615,2024-11-24,ST008,PR0015,2,6.54,0.2,10.46,pin
TX002616,2024-05-13,ST008,PR0010,6,2.37,0.2,11.38,pin
TX002617,2024-08-18,ST010,PR0019,5,2.67,0,13.35,pin
TX002618,2024-03-12,ST001,PR0017,3,4.58,0,13.74,pin
TX002619,2024-07-08,ST005,PR0012,10,7.8,0.2,62.4,pin
TX002620,2024-03-22,ST008,PR0021,10,8.28,0,82.8,cash
TX002621,2024-12-10,ST003,PR0005,5,1.55,0.2,6.2,pin
TX002622,2024-11-07,ST005,PR0028,5,2.04,0.1,9.18,pin
TX002623,2024-01-15,ST003,PR0019,4,2.67,0,10.68,app
TX002624,2024-01-07,ST009,PR0012,5,7.8,0.2,31.2,app
TX002625,2024-07-26,ST006,PR0020,8,4.08,0,32.64,pin
TX002626,2024-10-27,ST006,PR0011,9,6.21,0.15,47.51,cash
TX002627,2024-09-05,ST008,PR0028,3,2.04,0.15,5.2,pin
TX002628,2024-09-04,ST002,PR0001,7,4.23,0.2,23.69,pin
TX002629,2024-04-25,ST003,PR0007,5,6.77,0,33.85,pin
TX002630,2024-11-07,ST006,PR0021,2,8.28,0,16.56,cash
TX002631,2024-08-23,ST001,PR0030,10,5.68,0.2,45.44,app
TX002632,2024-04-26,ST001,PR0012,4,7.8,0.2,24.96,cash
TX002633,2024-11-16,ST002,PR0011,2,6.21,0.15,10.56,pin
TX002634,2024-10-10,ST009,PR0028,9,2.04,0.2,14.69,pin
TX002635,2024-01-29,ST004,PR0019,8,2.67,0.15,18.16,pin
TX002636,2024-05-11,ST004,PR0023,3,1.96,0.2,4.7,pin
TX002637,2024-12-19,ST010,PR0006,8,7.74,0,61.92,pin
TX002638,2024-10-09,ST004,PR0003,5,6.51,0.2,26.04,pin
TX002639,2024-03-08,ST004,PR0010,9,2.37,0,21.33,pin
TX002640,2024-05-04,ST008,PR0025,10,4.3,0.15,36.55,cash
TX002641,2024-02-20,ST006,PR0029,9,5.68,0,51.12,pin
TX002642,2024-04-10,ST002,PR0004,8,2.06,0.1,14.83,cash
TX002643,2024-04-11,ST004,PR0018,2,2.59,0.15,4.4,app
TX002644,2024-09-06,ST010,PR0019,5,2.67,0,13.35,cash
TX002645,2024-02-27,ST004,PR0025,8,4.3,0.2,27.52,app
TX002646,2024-11-21,ST001,PR0025,10,4.3,0.1,38.7,pin
TX002647,2024-07-27,ST003,PR0009,10,8.05,0.1,72.45,pin
TX002648,2024-09-16,ST005,PR0017,8,4.58,0,36.64,pin
TX002649,2024-09-29,ST009,PR0011,4,6.21,0,24.84,app
TX002650,2024-06-07,ST008,PR0004,8,2.06,0,16.48,pin
TX002651,2024-06-12,ST003,PR0016,9,6.0,0.1,48.6,pin
TX002652,2024-02-03,ST002,PR0022,7,6.16,0,43.12,cash
TX002653,2024-06-24,ST004,PR0027,9,4.84,0,43.56,pin
TX002654,2024-04-28,ST005,PR0010,4,2.37,0.15,8.06,pin
TX002655,2024-09-28,ST005,PR0004,8,2.06,0.2,13.18,app
TX002656,2024-04-17,ST006,PR0022,10,6.16,0,61.6,pin
TX002657,2024-04-08,ST003,PR0026,7,2.59,0,18.13,app
TX002658,2024-12-05,ST008,PR0011,3,6.21,0.15,15.84,app
TX002659,2024-08-01,ST008,PR0008,5,1.44,0,7.2,pin
TX002660,2024-07-08,ST006,PR0010,3,2.37,0,7.11,pin
TX002661,2024-08-18,ST007,PR0014,5,3.83,0.15,16.28,cash
TX002662,2024-01-03,ST006,PR0002,7,3.07,0.1,19.34,pin
TX002663,2024-08-21,ST004,PR0001,5,4.23,0.2,16.92,pin
TX002664,2024-12-04,ST001,PR0010,5,2.37,0,11.85,pin
TX002665,2024-08-06,ST009,PR0011,7,6.21,0.15,36.95,pin
TX002666,2024-04-20,ST005,PR0017,10,4.58,0.1,41.22,pin
TX002667,2024-02-08,ST008,PR0006,4,7.74,0,30.96,app
TX002668,2024-08-28,ST007,PR0025,1,4.3,0.2,3.44,cash
TX002669,2024-05-07,ST007,PR0020,5,4.08,0.15,17.34,pin
TX002670,2024-02-21,ST005,PR0021,1,8.28,0,8.28,app
